CodeSite,DateDebut,DateFin,CodePostal,TypeAppareil,Download,Upload,Langue,Latitude,Longitude
PW0186,2019-09-19T20:14:00+02:00,2019-09-19T20:22:00+02:00,75009,Mobile,29720623,1527107,Anglais,48.8769016573,2.3464050031
PW0048,2019-09-19T20:15:00+02:00,2019-09-19T20:51:00+02:00,75020,Ordinateur,119055814,6575661,Anglais,48.870162555,2.3852198261
PW0159-1,2019-09-19T20:16:00+02:00,2019-09-19T20:21:00+02:00,75019,Mobile,1144497,102491,Anglais,48.8764730512,2.3810174201
PW0159,2019-09-19T20:19:00+02:00,2019-09-19T20:26:00+02:00,75019,Mobile,17125876,1170115,Français,48.8796817468,2.3883276374
PW0196,2019-09-19T20:23:00+02:00,2019-09-19T20:32:00+02:00,75008,Mobile,7406804,27501533,Anglais,48.8652873059,2.317839769
PW0133,2019-09-19T20:33:00+02:00,2019-09-19T20:56:00+02:00,75017,Mobile,19493184,2790632,Français,48.884754514,2.3221209454
PW0119,2019-09-19T20:34:00+02:00,2019-09-19T20:38:00+02:00,75004,Mobile,2459410,1316420,Anglais,48.8572732825,2.3512776121
PW0153,2019-09-19T20:35:00+02:00,2019-09-19T20:38:00+02:00,75004,Mobile,6834120,723703,Russe,48.8580407243,2.3492201015
PW0110,2019-09-19T20:35:00+02:00,2019-09-19T20:48:00+02:00,75001,Mobile,10729135,4186168,Français,48.8614694222,2.346303724
PW0181,2019-09-19T20:36:00+02:00,2019-09-19T20:38:00+02:00,75004,Mobile,2675674,664947,Anglais,48.8566875709,2.3489230003
PW0051,2019-09-19T20:36:00+02:00,2019-09-19T20:54:00+02:00,75012,Mobile,36454814,1961703,Français,48.8425411215,2.3974768897
PW0123,2019-09-19T20:37:00+02:00,2019-09-19T20:37:00+02:00,75004,Mobile,3673320,146090,Français,48.8563193139,2.3517550767
PW0119,2019-09-19T20:39:00+02:00,2019-09-19T20:40:00+02:00,75004,Mobile,2372528,182863,Français,48.8572732825,2.3512776121
PW0016,2019-09-19T20:43:00+02:00,2019-09-19T20:46:00+02:00,75017,Mobile,7327712,717566,Français,48.8844937686,2.3218343603
PW0017,2019-09-19T20:45:00+02:00,2019-09-19T21:24:00+02:00,75019,Mobile,85398650,5929696,Français,48.8827945783,2.3819179741
PW0056,2019-09-19T20:48:00+02:00,2019-09-19T20:51:00+02:00,75011,Ordinateur,978153,129917,Russe,48.8698926807,2.3751172843
PW0181,2019-09-19T20:49:00+02:00,2019-09-19T20:53:00+02:00,75004,Mobile,15778981,1594818,Anglais,48.8566875709,2.3489230003
PW0009,2019-09-19T20:49:00+02:00,2019-09-19T20:59:00+02:00,75018,Mobile,26349455,2555771,Français,48.8901061541,2.3632099736
PW0073,2019-09-19T20:50:00+02:00,2019-09-19T21:03:00+02:00,75020,Mobile,8458917,1324705,Français,48.8552404998,2.4039028856
PW0181,2019-09-19T20:55:00+02:00,2019-09-19T21:58:00+02:00,75004,Mobile,89627167,6764311,Français,48.8566875709,2.3489230003
PW0030,2019-09-19T20:56:00+02:00,2019-09-19T21:31:00+02:00,75012,Ordinateur,28016625,2048877,Français,48.8404878126,2.3925067765
PW0073,2019-09-19T21:07:00+02:00,2019-09-19T21:21:00+02:00,75020,Mobile,17024960,2368971,Français,48.8552404998,2.4039028856
PW0149,2019-09-19T21:11:00+02:00,2019-09-19T22:13:00+02:00,75001,Mobile,17467679,88610978,Anglais,48.8593733254,2.3358223561
PW0164,2019-09-19T21:16:00+02:00,2019-09-19T21:45:00+02:00,75010,Mobile,13298827,79400723,Anglais,48.8744988283,2.3619049385
PW0058-3,2019-09-19T21:16:00+02:00,2019-09-19T21:27:00+02:00,75012,Tablette,2840682,271025,Français,48.8368107135,2.3823502437
PW0175,2019-09-19T21:20:00+02:00,2019-09-19T22:12:00+02:00,75016,Mobile,140522034,27368560,Anglais,48.8609372147,2.2893499444
PW0181,2019-09-19T21:22:00+02:00,2019-09-19T21:34:00+02:00,75004,Mobile,25739816,1838282,Anglais,48.8566875709,2.3489230003
PW0182,2019-09-19T21:34:00+02:00,2019-09-19T21:36:00+02:00,75019,Mobile,5137310,984530,Français,48.8827940633,2.3827054256
PW0186,2019-09-19T21:58:00+02:00,2019-09-19T22:19:00+02:00,75009,Mobile,59084699,3240477,Français,48.8769016573,2.3464050031
PW0165,2019-09-19T22:02:00+02:00,2019-09-19T23:24:00+02:00,75007,Mobile,26445149,3337713,Français,48.8569794103,2.2933390635
PW0110,2019-09-19T22:10:00+02:00,2019-09-19T22:13:00+02:00,75001,Mobile,5500493,980045,Français,48.8614694222,2.346303724
PW0123,2019-09-19T22:10:00+02:00,2019-09-19T22:37:00+02:00,75004,Mobile,39543980,4730396,Espagnol,48.8563193139,2.3517550767
PW0149,2019-09-19T22:35:00+02:00,2019-09-19T22:48:00+02:00,75004,Mobile,6502867,878423,Russe,48.8593733254,2.3358223561
PW0149,2019-09-19T22:39:00+02:00,2019-09-19T22:48:00+02:00,75001,Mobile,7972990,1020735,Anglais,48.8593733254,2.3358223561
PW0122,2019-09-19T23:01:00+02:00,2019-09-19T23:14:00+02:00,75004,Mobile,10267796,1798969,Portugais,48.8567634421,2.352648313
PW0092,2019-09-19T23:07:00+02:00,2019-09-19T23:27:00+02:00,75018,Mobile,17934096,19499906,Français,48.8895947972,2.3630676012
PW0070,2019-09-19T23:15:00+02:00,2019-09-19T23:16:00+02:00,75003,Ordinateur,7263910,482484,Français,48.8562219571,2.3673918201
PW0175,2019-09-19T23:26:00+02:00,2019-09-19T23:33:00+02:00,75016,Mobile,3132062,3131436,Anglais,48.8609372147,2.2893499444
PW0110,2019-09-19T23:35:00+02:00,2019-09-19T23:47:00+02:00,75001,Mobile,53488343,4426832,Français,48.8614694222,2.346303724
PW0186,2019-09-19T23:39:00+02:00,2019-09-20T00:50:00+02:00,75009,Mobile,275731587,12043168,Arabe,48.8769016573,2.3464050031
PW0156,2019-09-20T00:34:00+02:00,2019-09-20T02:00:00+02:00,75001,Mobile,36327615,9211295,Français,48.8558319848,2.3508346613
PW0092,2019-09-20T00:37:00+02:00,2019-09-20T00:37:00+02:00,75018,Mobile,2136574,124082,Français,48.8895947972,2.3630676012
PW0101,2019-09-20T09:58:00+02:00,2019-09-20T09:59:00+02:00,75016,Mobile,990208,97673,Français,48.8675228068,2.2721208538
PW0069,2019-09-20T09:59:00+02:00,2019-09-20T11:04:00+02:00,75013,Mobile,37102438,2111216,Français,48.8322068,2.3474197664
PW0159-1,2019-09-20T10:51:00+02:00,2019-09-20T11:06:00+02:00,75019,Mobile,10730039,635087,Chinois simplifié,48.8764730512,2.3810174201
PW0034,2019-09-28T11:21:00+02:00,2019-09-28T11:54:00+02:00,75002,Mobile,165054920,6608547,Français,48.8668345275,2.3404507999
PW0019,2019-09-28T11:30:00+02:00,2019-09-28T13:31:00+02:00,75003,Ordinateur,364362933,35450919,Anglais,48.8639920263,2.3615319616
PW0063,2019-09-28T11:38:00+02:00,2019-09-28T11:40:00+02:00,75014,Mobile,3352680,1124183,Néerlandais,48.8321552307,2.3268845369
PW0146,2019-09-28T12:05:00+02:00,2019-09-28T12:06:00+02:00,75006,Mobile,4230270,158928,Français,48.8512426095,2.330443623
PW0044,2019-09-28T12:05:00+02:00,2019-09-28T14:06:00+02:00,75003,Ordinateur,33497722,5369290,Français,48.8637689236,2.3598462566
PW0100,2019-09-28T12:09:00+02:00,2019-09-28T12:10:00+02:00,75017,Mobile,4838610,599419,Français,48.8946479903,2.3188172423
PW0009,2019-09-28T12:11:00+02:00,2019-09-28T13:33:00+02:00,75018,Mobile,62806991,6710043,Français,48.8901061541,2.3632099736
PW0198,2019-09-28T12:13:00+02:00,2019-09-28T13:30:00+02:00,75018,Mobile,381492742,25774986,Français,48.9003798743,2.3358735009
PW0013,2019-09-28T12:15:00+02:00,2019-09-28T12:41:00+02:00,75013,Mobile,9060337,1107619,Français,48.8323144109,2.3553133492
PW0051,2019-09-28T12:16:00+02:00,2019-09-28T13:03:00+02:00,75012,Ordinateur,23062360,1167558,Français,48.8425411215,2.3974768897
PW0143,2019-09-28T12:21:00+02:00,2019-09-28T12:23:00+02:00,75001,Mobile,6859788,552459,Français,48.8618194855,2.3476439033
PW0183,2019-09-28T12:21:00+02:00,2019-09-28T14:21:00+02:00,75014,Ordinateur,666566472,26522098,Français,48.8256855011,2.3028248088
PW0103,2019-09-28T12:23:00+02:00,2019-09-28T13:39:00+02:00,75013,Mobile,42177958,3000262,Français,48.8202371888,2.3681251513
PW0013,2019-09-28T12:24:00+02:00,2019-09-28T12:26:00+02:00,75013,Mobile,10906728,1353920,Français,48.8323144109,2.3553133492
PW0126,2019-09-28T12:24:00+02:00,2019-09-28T14:24:00+02:00,75005,Ordinateur,928933818,35024737,Français,48.8424935285,2.3496737607
PW0023,2019-09-28T12:27:00+02:00,2019-09-28T14:27:00+02:00,75018,Mobile,500836951,25897402,Français,48.8923035579,2.344687213
PW0115,2019-09-28T12:33:00+02:00,2019-09-28T13:08:00+02:00,75005,Ordinateur,33038598,52884921,Français,48.8393069888,2.3387816735
PW0165,2019-09-28T12:37:00+02:00,2019-09-28T12:41:00+02:00,75007,Mobile,7180004,3141904,Espagnol,48.8569794103,2.2933390635
PW0189,2019-09-28T12:38:00+02:00,2019-09-28T13:04:00+02:00,75007,Mobile,24340735,2413078,Anglais,48.8629641751,2.3045246819
PW0053,2019-09-28T12:42:00+02:00,2019-09-28T13:18:00+02:00,75014,Ordinateur,22854844,1715122,Français,48.8312312482,2.3116623321
PW0175,2019-09-28T12:47:00+02:00,2019-09-28T12:50:00+02:00,75016,Mobile,1008906,685000,Russe,48.8609372147,2.2893499444
PW0060,2019-09-28T12:49:00+02:00,2019-09-28T13:57:00+02:00,75009,Mobile,136425576,7860889,Français,48.8733902739,2.3404520564
PW0021,2019-09-28T12:56:00+02:00,2019-09-28T14:24:00+02:00,75005,Tablette,33211290,2377742,Français,48.846191709,2.3445808787
PW0103,2019-09-28T12:58:00+02:00,2019-09-28T14:59:00+02:00,75013,Mobile,61258679,4755421,Français,48.8202371888,2.3681251513
PW0048,2019-09-28T12:59:00+02:00,2019-09-28T13:44:00+02:00,75020,Ordinateur,23469546,6861112,Français,48.870162555,2.3852198261
PW0051,2019-09-28T13:03:00+02:00,2019-09-28T14:18:00+02:00,75012,Ordinateur,406605322,18309968,Français,48.8425411215,2.3974768897
PW0170,2019-09-28T13:06:00+02:00,2019-09-28T13:11:00+02:00,75018,Mobile,1808067,453282,Anglais,48.8864505694,2.3654757972
PW0045,2019-09-28T13:09:00+02:00,2019-09-28T13:33:00+02:00,75020,Ordinateur,23874849,4836201,Français,48.8598387687,2.4032269985
PW0116,2019-09-28T13:10:00+02:00,2019-09-28T13:42:00+02:00,75010,Mobile,91983745,6071688,Français,48.8772054342,2.3707969197
PW0136,2019-09-28T13:12:00+02:00,2019-09-28T14:10:00+02:00,75019,Mobile,218181385,7039590,Français,48.8519010105,2.3449482189
PW0122-3,2019-09-28T13:15:00+02:00,2019-09-28T14:34:00+02:00,75004,Mobile,25897629,6408581,Français,48.8560260905,2.3526857859
PW0199,2019-09-28T13:15:00+02:00,2019-09-28T13:26:00+02:00,75014,Mobile,34496980,3400151,Français,48.8342318805,2.3321285183
PW0146,2019-09-28T13:16:00+02:00,2019-09-28T13:42:00+02:00,75006,Mobile,4384721,535585,Français,48.8512426095,2.330443623
PW0115,2019-09-28T13:16:00+02:00,2019-09-28T13:21:00+02:00,75005,Ordinateur,8088009,8351955,Français,48.8393069888,2.3387816735
PW0112,2019-09-28T13:20:00+02:00,2019-09-28T15:04:00+02:00,75001,Mobile,9305182,564291,Français,48.8614889106,2.3441541095
PW0129,2019-09-28T13:25:00+02:00,2019-09-28T14:28:00+02:00,75020,Tablette,312048721,16167651,Français,48.8659615824,2.3928519746
PW0181,2019-09-28T13:29:00+02:00,2019-09-28T13:40:00+02:00,75004,Mobile,9695190,1478640,Anglais,48.8566875709,2.3489230003
PW0181,2019-09-28T13:36:00+02:00,2019-09-28T13:43:00+02:00,75004,Mobile,8010758,2544259,Anglais,48.8566875709,2.3489230003
PW0147,2019-09-28T13:39:00+02:00,2019-09-28T15:39:00+02:00,75010,Ordinateur,317355449,13470514,Français,48.8754298708,2.353666773
PW0101,2019-09-28T13:43:00+02:00,2019-09-28T15:43:00+02:00,75016,Mobile,387515532,27012615,Français,48.8675228068,2.2721208538
PW0125,2019-09-28T13:43:00+02:00,2019-09-28T13:58:00+02:00,75013,Ordinateur,4832803,691388,Anglais,48.8273180542,2.341993717
PW0170-1,2019-09-28T13:46:00+02:00,2019-09-28T14:03:00+02:00,75018,Mobile,16883649,1819335,Anglais,48.8858336546,2.3650478296
PW0021,2019-09-28T13:51:00+02:00,2019-09-28T14:07:00+02:00,75005,Mobile,13935904,1883516,Français,48.846191709,2.3445808787
PW0182,2019-09-28T13:59:00+02:00,2019-09-28T15:29:00+02:00,75019,Mobile,454806875,19674885,Français,48.8827940633,2.3827054256
PW0147,2019-09-28T14:09:00+02:00,2019-09-28T14:41:00+02:00,75010,Ordinateur,174009831,6384629,Français,48.8754298708,2.353666773
PW0021,2019-09-28T14:10:00+02:00,2019-09-28T14:22:00+02:00,75005,Mobile,30031733,1104036,Français,48.846191709,2.3445808787
PW0111,2019-09-28T14:18:00+02:00,2019-09-28T14:27:00+02:00,75005,Mobile,12293582,867090,Anglais,48.842546608,2.3618682436
PW0163,2019-09-28T14:21:00+02:00,2019-09-28T14:32:00+02:00,75004,Mobile,17871047,2310880,Anglais,48.8556307839,2.3656584031
PW0143,2019-09-28T14:21:00+02:00,2019-09-28T14:57:00+02:00,75001,Mobile,242105810,12980485,Français,48.8618194855,2.3476439033
PW0194,2019-09-28T14:25:00+02:00,2019-09-28T14:27:00+02:00,75010,Mobile,2203370,340199,Portugais,48.8801112154,2.3672066687
PW0103-2,2019-09-28T14:38:00+02:00,2019-09-28T14:41:00+02:00,75013,Mobile,15393363,2227273,Français,48.8204906699,2.3673087496
PW0020,2019-09-28T14:41:00+02:00,2019-09-28T16:42:00+02:00,75001,Ordinateur,625702757,29441000,Français,48.862650133,2.345916105
PW0149,2019-09-28T14:45:00+02:00,2019-09-28T15:27:00+02:00,75001,Mobile,25774135,8672265,Français,48.8593733254,2.3358223561
PW0113,2019-09-28T14:45:00+02:00,2019-09-28T16:45:00+02:00,75016,Ordinateur,188347964,24009410,Espagnol,48.8618363826,2.2842707912
PW0123-1,2019-09-28T14:46:00+02:00,2019-09-28T14:53:00+02:00,75004,Mobile,2860512,481146,Russe,48.8570518501,2.3523517242
PW0110,2019-09-28T14:47:00+02:00,2019-09-28T15:28:00+02:00,75001,Mobile,10598341,1376979,Anglais,48.8614694222,2.346303724
PW0009,2019-09-28T14:49:00+02:00,2019-09-28T15:45:00+02:00,75018,Mobile,153009980,25417438,Anglais,48.8901061541,2.3632099736
PW0045,2019-09-28T14:52:00+02:00,2019-09-28T15:17:00+02:00,75020,Mobile,19408839,22089882,Français,48.8598387687,2.4032269985
PW0110,2019-09-28T15:00:00+02:00,2019-09-28T15:01:00+02:00,75001,Mobile,3352506,726482,Anglais,48.8614694222,2.346303724
PW0049,2019-09-28T15:00:00+02:00,2019-09-28T16:06:00+02:00,75011,Ordinateur,366543460,21003904,Français,48.8515955528,2.383960071
PW0147,2019-09-28T15:03:00+02:00,2019-09-28T15:35:00+02:00,75010,Mobile,236719283,10013431,Français,48.8754298708,2.353666773
PW0052,2019-09-28T15:04:00+02:00,2019-09-28T17:05:00+02:00,75011,Ordinateur,110615884,7036748,Français,48.860096294,2.3790349615
PW0113,2019-09-28T15:05:00+02:00,2019-09-28T15:39:00+02:00,75016,Ordinateur,13073825,6011968,Français,48.8618363826,2.2842707912
PW0118,2019-09-28T15:09:00+02:00,2019-09-28T17:09:00+02:00,75006,Mobile,80870599,5960126,Coréen,48.8481097373,2.3275943361
PW0118,2019-09-28T15:15:00+02:00,2019-09-28T17:15:00+02:00,75006,Ordinateur,71914411,8079611,Coréen,48.8481097373,2.3275943361
PW0113,2019-09-28T15:18:00+02:00,2019-09-28T15:33:00+02:00,75016,Ordinateur,32025796,3171008,Français,48.8618363826,2.2842707912
PW0153,2019-09-28T15:26:00+02:00,2019-09-28T15:33:00+02:00,75004,Mobile,10737024,2029312,Allemand,48.8580407243,2.3492201015
PW0144,2019-09-28T15:30:00+02:00,2019-09-28T17:31:00+02:00,75008,Ordinateur,37764841,9468561,Anglais,48.8794445126,2.3125231
PW0147,2019-09-28T15:31:00+02:00,2019-09-28T16:06:00+02:00,75010,Tablette,10115403,9104755,Anglais,48.8754298708,2.353666773
PW0163,2019-09-28T15:37:00+02:00,2019-09-28T15:47:00+02:00,75004,Mobile,1014421,835948,Anglais,48.8556307839,2.3656584031
PW0045,2019-09-28T15:40:00+02:00,2019-09-28T17:40:00+02:00,75020,Ordinateur,20535598,4082355,Français,48.8598387687,2.4032269985
PW0177,2019-09-28T15:44:00+02:00,2019-09-28T15:44:00+02:00,75011,Mobile,0,0,Français,48.8570974891,2.3704796611
PW0103,2019-09-28T15:45:00+02:00,2019-09-28T17:46:00+02:00,75013,Mobile,43969459,11259701,Français,48.8202371888,2.3681251513
PW0149,2019-09-28T15:46:00+02:00,2019-09-28T15:56:00+02:00,75001,Mobile,12586628,12812397,Anglais,48.8593733254,2.3358223561
PW0023,2019-09-28T15:49:00+02:00,2019-09-28T16:47:00+02:00,75018,Mobile,253414144,13540229,Français,48.8923035579,2.344687213
PW0113,2019-09-28T15:50:00+02:00,2019-09-28T15:58:00+02:00,75016,Mobile,6089070,742450,Français,48.8618363826,2.2842707912
PW0104,2019-09-28T15:52:00+02:00,2019-09-28T17:52:00+02:00,75017,Ordinateur,87751271,17292587,Russe,48.8883943592,2.3030897057
PW0045,2019-09-28T16:01:00+02:00,2019-09-28T16:18:00+02:00,75020,Mobile,88518815,4358671,Français,48.8598387687,2.4032269985
PW0115,2019-09-28T16:04:00+02:00,2019-09-28T16:59:00+02:00,75005,Ordinateur,100239074,4643105,Français,48.8393069888,2.3387816735
PW0088,2019-09-28T16:12:00+02:00,2019-09-28T17:21:00+02:00,75015,Mobile,137085312,8805302,Français,48.8280331741,2.2933276108
PW0130,2019-09-28T16:14:00+02:00,2019-09-28T17:37:00+02:00,75020,Mobile,28221998,4590781,Français,48.8532955464,2.4012127883
PW0175,2019-09-28T16:21:00+02:00,2019-09-28T16:33:00+02:00,75016,Mobile,17694039,1291940,Français,48.8609372147,2.2893499444
PW0189,2019-09-28T16:22:00+02:00,2019-09-28T16:23:00+02:00,75007,Mobile,0,45764,Français,48.8629641751,2.3045246819
PW0118,2019-09-28T16:22:00+02:00,2019-09-28T17:38:00+02:00,75006,Mobile,22209896,1709221,Français,48.8481097373,2.3275943361
PW0175,2019-09-28T16:24:00+02:00,2019-09-28T16:26:00+02:00,75016,Mobile,3134357,268876,Français,48.8609372147,2.2893499444
PW0147,2019-09-28T16:25:00+02:00,2019-09-28T18:25:00+02:00,75010,Ordinateur,9647679,2816524,Français,48.8754298708,2.353666773
PW0020,2019-09-28T16:26:00+02:00,2019-09-28T18:26:00+02:00,75001,Mobile,103653216,10722104,Français,48.862650133,2.345916105
PW0111,2019-09-28T16:30:00+02:00,2019-09-28T16:43:00+02:00,75005,Mobile,4569551,505688,Français,48.842546608,2.3618682436
PW0151-1,2019-09-28T16:34:00+02:00,2019-09-28T16:36:00+02:00,75008,Mobile,5254442,819721,Anglais,48.87994077,2.3074990761
PW0009,2019-09-28T16:36:00+02:00,2019-09-28T17:08:00+02:00,75018,Ordinateur,18644454,1454787,Français,48.8901061541,2.3632099736
PW0147,2019-09-28T16:40:00+02:00,2019-09-28T16:41:00+02:00,75010,Ordinateur,6271239,293915,Français,48.8754298708,2.353666773
PW0006,2019-09-28T16:41:00+02:00,2019-09-28T17:37:00+02:00,75018,Ordinateur,14756194,624297,Français,48.8844631298,2.3541416014
PW0049,2019-09-28T16:47:00+02:00,2019-09-28T17:25:00+02:00,75011,Ordinateur,201850936,12685999,Français,48.8515955528,2.383960071
PW0051,2019-09-28T16:48:00+02:00,2019-09-28T18:49:00+02:00,75012,Ordinateur,139269679,13088730,Français,48.8425411215,2.3974768897
PW0198,2019-09-28T16:54:00+02:00,2019-09-28T18:54:00+02:00,75018,Ordinateur,102456237,19251037,Chinois simplifié,48.9003798743,2.3358735009
PW0053,2019-09-28T16:55:00+02:00,2019-09-28T18:02:00+02:00,75014,Tablette,49640975,3132053,Chinois simplifié,48.8312312482,2.3116623321
PW0014,2019-09-28T16:56:00+02:00,2019-09-28T17:06:00+02:00,75015,Mobile,19546495,2171779,Anglais,48.8415157494,2.2998843876
PW0050,2019-09-28T17:01:00+02:00,2019-09-28T17:25:00+02:00,75004,Mobile,16478502,1670577,Français,48.853423534,2.3591792373
PW0021,2019-09-28T17:02:00+02:00,2019-09-28T17:24:00+02:00,75005,Mobile,2151222,647566,Néerlandais,48.846191709,2.3445808787
PW0169-1,2019-09-28T17:03:00+02:00,2019-09-28T17:07:00+02:00,75013,Mobile,1295065,296318,Français,48.8190213359,2.3450952203
PW0143,2019-09-28T17:03:00+02:00,2019-09-28T17:13:00+02:00,75001,Ordinateur,7797818,1031076,Français,48.8618194855,2.3476439033
PW0112,2019-09-28T17:03:00+02:00,2019-09-28T19:04:00+02:00,75001,Ordinateur,186009354,5605988,Français,48.8614889106,2.3441541095
PW0014,2019-09-28T17:09:00+02:00,2019-09-28T17:22:00+02:00,75015,Mobile,545747,180970,Français,48.8415157494,2.2998843876
PW0146,2019-09-28T17:10:00+02:00,2019-09-28T18:17:00+02:00,75006,Mobile,19148324,7889008,Français,48.8512426095,2.330443623
PW0001,2019-09-28T17:11:00+02:00,2019-09-28T17:19:00+02:00,75019,Mobile,20353998,3463234,Français,48.8927610937,2.3791228395
PW0193,2019-09-28T17:15:00+02:00,2019-09-28T17:16:00+02:00,75001,Mobile,889752,140478,Français,48.8574278537,2.3470199245
PW0143,2019-09-28T17:18:00+02:00,2019-09-28T19:19:00+02:00,75001,Mobile,47009720,2978709,Français,48.8618194855,2.3476439033
PW0144,2019-09-28T17:20:00+02:00,2019-09-28T17:57:00+02:00,75020,Ordinateur,220592260,15606160,Français,48.8794445126,2.3125231
PW0002,2019-09-28T17:22:00+02:00,2019-09-28T18:49:00+02:00,75019,Ordinateur,14806406,2362438,Anglais,48.8867669709,2.3714730505
PW0001,2019-09-28T17:26:00+02:00,2019-09-28T19:27:00+02:00,75019,Mobile,56876950,5528780,Français,48.8927610937,2.3791228395
PW0144,2019-09-28T17:27:00+02:00,2019-09-28T19:28:00+02:00,75020,Mobile,288072052,48692080,Français,48.8492339972,2.4120981583
PW0006,2019-09-28T17:27:00+02:00,2019-09-28T18:33:00+02:00,75018,Mobile,86452318,7075949,Français,48.8844631298,2.3541416014
PW0123,2019-09-28T17:28:00+02:00,2019-09-28T17:38:00+02:00,75004,Mobile,11853883,3075149,Portugais,48.8563193139,2.3517550767
PW0147,2019-09-28T17:31:00+02:00,2019-09-28T19:10:00+02:00,75010,Ordinateur,160689592,7485041,Italien,48.8754298708,2.353666773
PW0009,2019-09-28T17:33:00+02:00,2019-09-28T19:23:00+02:00,75018,Mobile,100876035,7978599,Anglais,48.8901061541,2.3632099736
PW0053,2019-09-28T17:36:00+02:00,2019-09-28T17:45:00+02:00,75014,Mobile,12004047,1395015,Français,48.8312312482,2.3116623321
PW0052,2019-09-28T17:37:00+02:00,2019-09-28T18:00:00+02:00,75011,Ordinateur,15376094,949186,Français,48.860096294,2.3790349615
PW0146,2019-09-28T17:44:00+02:00,2019-09-28T17:48:00+02:00,75006,Mobile,12525009,1125836,Français,48.8512426095,2.330443623
PW0044,2019-09-28T17:44:00+02:00,2019-09-28T17:52:00+02:00,75003,Mobile,1557403,356114,Français,48.8637689236,2.3598462566
PW0190,2019-09-28T17:45:00+02:00,2019-09-28T18:16:00+02:00,75007,Mobile,16241863,2328088,Portugais,48.8611484589,2.325065434
PW0143,2019-09-28T17:47:00+02:00,2019-09-28T18:59:00+02:00,75001,Mobile,133078899,72311424,Français,48.8618194855,2.3476439033
