CodeSite,DateDebut,DateFin,TempSession,TypeAppareil,Download,Upload,Langue,GeoPoint
PW0159-1,2019-10-06T17:53:50+02:00,2019-10-06T18:24:28+02:00,1838,Mobile,32925442,8809492,Anglais,48.8764730512,2.3810174201
PW0045,2019-10-06T17:58:09+02:00,2019-10-06T19:02:11+02:00,3842,Ordinateur,99003774,16952343,Français,48.8598387687,2.4032269985
PW0051,2019-10-06T18:06:10+02:00,2019-10-06T18:07:07+02:00,57,Mobile,3895758,136604,Français,48.8425411215,2.3974768897
PW0046,2019-10-06T18:07:12+02:00,2019-10-06T18:08:00+02:00,48,Mobile,6107571,567646,Français,48.836806921,2.3034808022
PW0112,2019-10-06T18:11:46+02:00,2019-10-06T18:36:55+02:00,1509,Mobile,48722545,5935276,Français,48.8614889106,2.3441541095
PW0045,2019-10-06T18:24:08+02:00,2019-10-06T19:41:40+02:00,4652,Ordinateur,22095477,2556786,Italien,48.8598387687,2.4032269985
PW0205,2019-10-06T18:25:17+02:00,2019-10-06T19:07:38+02:00,2541,Ordinateur,30851632,4174450,Anglais,48.8610851934,2.3790725171
PW0112,2019-10-06T18:27:41+02:00,2019-10-06T19:50:07+02:00,4946,Ordinateur,608371508,55571986,Français,48.8614889106,2.3441541095
PW0205,2019-10-06T18:31:39+02:00,2019-10-06T19:43:02+02:00,4283,Mobile,27640528,7309838,Français,48.8610851934,2.3790725171
PW0147,2019-10-06T18:33:12+02:00,2019-10-06T19:31:23+02:00,3491,Mobile,163568239,9121492,Anglais,48.8754298708,2.353666773
PW0165,2019-10-06T18:34:28+02:00,2019-10-06T18:39:25+02:00,297,Mobile,19623360,6455793,Anglais,48.8569794103,2.2933390635
PW0147,2019-10-06T18:35:47+02:00,2019-10-06T19:54:41+02:00,4734,Ordinateur,61640241,16586966,Anglais,48.8754298708,2.353666773
PW0046,2019-10-06T18:36:07+02:00,2019-10-06T19:53:37+02:00,4650,Ordinateur,8893850,789609,Français,48.836806921,2.3034808022
PW0143,2019-10-06T18:42:02+02:00,2019-10-06T19:48:51+02:00,4009,Ordinateur,56760029,3220520,Français,48.8618194855,2.3476439033
PW0151-1,2019-10-06T18:43:03+02:00,2019-10-06T18:48:44+02:00,341,Mobile,3475547,231062,Anglais,48.87994077,2.3074990761
PW0123,2019-10-06T18:45:36+02:00,2019-10-06T18:53:18+02:00,462,Mobile,9169091,1689119,Français,48.8563193139,2.3517550767
PW0110,2019-10-06T18:46:22+02:00,2019-10-06T20:35:04+02:00,6522,Mobile,386710388,22957826,Français,48.8614694222,2.346303724
PW0190,2019-10-06T18:48:25+02:00,2019-10-06T18:51:52+02:00,207,Mobile,2728993,563149,Anglais,48.8611484589,2.325065434
PW0196,2019-10-06T18:54:02+02:00,2019-10-06T18:54:21+02:00,19,Mobile,845794,85029,Anglais,48.8652873059,2.317839769
PW0112,2019-10-06T19:08:18+02:00,2019-10-06T19:10:45+02:00,147,Ordinateur,19352277,1915736,Français,48.8614889106,2.3441541095
PW0058-3,2019-10-06T19:09:40+02:00,2019-10-06T19:14:35+02:00,295,Mobile,4040172,240472,Français,48.8368107135,2.3823502437
PW0149,2019-10-06T19:09:39+02:00,2019-10-06T19:53:54+02:00,2655,Mobile,35470358,2559107,Français,48.8593733254,2.3358223561
PW0170,2019-10-06T19:18:21+02:00,2019-10-06T19:37:22+02:00,1141,Mobile,39652144,7291243,Anglais,48.8864505694,2.3654757972
PW0164,2019-10-06T19:19:07+02:00,2019-10-06T20:12:19+02:00,3192,Mobile,105761370,6276171,Français,48.8744988283,2.3619049385
PW0147,2019-10-06T19:22:56+02:00,2019-10-06T19:49:41+02:00,1605,Ordinateur,38791590,9253532,Français,48.8754298708,2.353666773
PW0009,2019-10-06T19:24:53+02:00,2019-10-06T19:56:34+02:00,1901,Mobile,73736744,16894990,Anglais,48.8901061541,2.3632099736
PW0116,2019-10-06T19:30:40+02:00,2019-10-06T20:24:21+02:00,3221,Mobile,136338128,6503200,Français,48.8772054342,2.3707969197
PW0147,2019-10-06T19:30:50+02:00,2019-10-06T19:50:12+02:00,1162,Ordinateur,29479752,4867678,Français,48.8754298708,2.353666773
PW0172,2019-10-06T19:31:30+02:00,2019-10-06T20:46:57+02:00,4527,Mobile,87188947,11733749,Français,48.8346490481,2.3422225428
PW0177,2019-10-06T19:31:48+02:00,2019-10-06T20:05:56+02:00,2048,Mobile,5808251,2788205,Français,48.8570974891,2.3704796611
PW0112,2019-10-06T19:36:41+02:00,2019-10-06T19:39:48+02:00,187,Mobile,2676762,494451,Français,48.8614889106,2.3441541095
PW0143,2019-10-06T19:39:10+02:00,2019-10-06T19:56:05+02:00,1015,Ordinateur,71173074,2776985,Français,48.8618194855,2.3476439033
PW0170,2019-10-06T19:40:04+02:00,2019-10-06T20:18:50+02:00,2326,Mobile,15712733,4398772,Anglais,48.8864505694,2.3654757972
PW0151,2019-10-06T19:47:27+02:00,2019-10-06T20:02:48+02:00,921,Mobile,57052663,9680271,Anglais,48.8802623407,2.309839897
PW0172,2019-10-06T19:51:20+02:00,2019-10-06T20:31:50+02:00,2430,Mobile,70723342,4862251,Français,48.8346490481,2.3422225428
PW0181,2019-10-06T19:52:14+02:00,2019-10-06T20:19:35+02:00,1641,Mobile,32538152,89493576,Portugais,48.8566875709,2.3489230003
PW0181,2019-10-06T20:00:08+02:00,2019-10-06T20:00:49+02:00,41,Mobile,3229705,120786,Espagnol,48.8566875709,2.3489230003
PW0175,2019-10-06T20:04:14+02:00,2019-10-06T20:33:58+02:00,1784,Mobile,13513425,15992869,Portugais,48.8609372147,2.2893499444
PW0190,2019-10-06T20:14:10+02:00,2019-10-06T20:29:14+02:00,904,Mobile,21475028,4082644,Anglais,48.8611484589,2.325065434
PW0056,2019-10-06T20:14:47+02:00,2019-10-06T20:28:58+02:00,851,Mobile,20188675,4655785,Français,48.8698926807,2.3751172843
PW0159,2019-10-06T20:24:49+02:00,2019-10-06T20:25:27+02:00,38,Mobile,685810,65381,Français,48.8796817468,2.3883276374
PW0208,2019-10-06T20:31:51+02:00,2019-10-06T20:33:54+02:00,123,Mobile,6537953,212809,Russe,48.8413885661,2.3367057039
PW0165,2019-10-06T20:57:04+02:00,2019-10-06T21:06:01+02:00,537,Mobile,10516764,1730935,Portugais,48.8569794103,2.2933390635
PW0165,2019-10-06T21:15:28+02:00,2019-10-06T21:36:41+02:00,1273,Mobile,56098934,9016638,Anglais,48.8569794103,2.2933390635
PW0166,2019-10-06T21:57:21+02:00,2019-10-06T23:57:40+02:00,7219,Ordinateur,212573017,8353852,Français,48.8899003976,2.2989413895
PW0056,2019-10-06T22:00:06+02:00,2019-10-06T22:20:42+02:00,1236,Mobile,19447854,1938185,Français,48.8698926807,2.3751172843
PW0122-1,2019-10-06T22:21:18+02:00,2019-10-06T22:21:47+02:00,29,Mobile,2545300,129847,Français,48.856389683,2.352388267
PW0175,2019-10-06T22:24:11+02:00,2019-10-06T22:25:52+02:00,101,Mobile,1528117,914623,Espagnol,48.8609372147,2.2893499444
PW0175,2019-10-06T22:25:52+02:00,2019-10-06T22:37:30+02:00,698,Mobile,769504,165975,Espagnol,48.8609372147,2.2893499444
PW0150,2019-10-06T22:35:44+02:00,2019-10-06T23:12:38+02:00,2214,Mobile,19110514,2034092,Anglais,48.8523533398,2.3603109745
PW0175,2019-10-06T22:46:25+02:00,2019-10-06T22:53:23+02:00,418,Mobile,2719479,1942651,Espagnol,48.8609372147,2.2893499444
PW0165,2019-10-06T22:53:28+02:00,2019-10-06T23:00:59+02:00,451,Mobile,20772476,1462634,Espagnol,48.8569794103,2.2933390635
PW0175,2019-10-06T22:58:43+02:00,2019-10-06T23:12:44+02:00,841,Mobile,3019604,489746,Français,48.8609372147,2.2893499444
PW0175,2019-10-06T23:37:51+02:00,2019-10-07T00:04:50+02:00,1619,Mobile,26038436,28477403,Anglais,48.8609372147,2.2893499444
PW0122-1,2019-10-07T01:16:12+02:00,2019-10-07T02:00:58+02:00,2686,Mobile,23498990,1483144,Français,48.856389683,2.352388267
PW0155,2019-10-07T10:02:32+02:00,2019-10-07T10:07:54+02:00,322,Mobile,12951387,629199,Français,48.8383992161,2.3537775367
PW0088,2019-10-07T10:17:44+02:00,2019-10-07T10:22:38+02:00,294,Mobile,23009598,2324236,Français,48.8280331741,2.2933276108
PW0110,2019-10-07T10:26:48+02:00,2019-10-07T10:35:43+02:00,535,Mobile,37643364,6066413,Anglais,48.8614694222,2.346303724
PW0161,2019-10-07T11:18:08+02:00,2019-10-07T11:20:26+02:00,138,Mobile,4853511,2769747,Anglais,48.8581897423,2.312894264
PW0123-1,2019-10-07T11:34:46+02:00,2019-10-07T11:52:40+02:00,1074,Mobile,17905018,2768535,Français,48.8570518501,2.3523517242
PW0165,2019-10-07T12:34:48+02:00,2019-10-07T12:42:31+02:00,463,Mobile,32222498,14061534,Espagnol,48.8569794103,2.2933390635
PW0143,2019-10-07T12:46:20+02:00,2019-10-07T13:04:27+02:00,1087,Mobile,133710249,6550416,Français,48.8618194855,2.3476439033
PW0175,2019-10-07T12:54:02+02:00,2019-10-07T13:37:18+02:00,2596,Mobile,106625526,6699499,Français,48.8609372147,2.2893499444
PW0164,2019-10-07T13:05:02+02:00,2019-10-07T13:35:56+02:00,1854,Mobile,107733526,7841593,Français,48.8744988283,2.3619049385
PW0194,2019-10-07T13:09:05+02:00,2019-10-07T13:11:43+02:00,158,Mobile,3700633,5382825,Anglais,48.8801112154,2.3672066687
PW0058,2019-10-07T13:13:11+02:00,2019-10-07T14:09:15+02:00,3364,Mobile,195904869,7988389,Russe,48.8324189858,2.3854831767
PW0175,2019-10-07T13:23:22+02:00,2019-10-07T14:07:53+02:00,2671,Mobile,29567805,41115500,Anglais,48.8609372147,2.2893499444
PW0170-1,2019-10-07T13:26:16+02:00,2019-10-07T13:36:33+02:00,617,Mobile,14342351,1112452,Anglais,48.8858336546,2.3650478296
PW0165,2019-10-07T13:46:09+02:00,2019-10-07T13:47:32+02:00,83,Mobile,2583560,958632,Anglais,48.8569794103,2.2933390635
PW0123,2019-10-07T13:53:39+02:00,2019-10-07T13:55:20+02:00,101,Mobile,8236675,8307171,Portugais,48.8563193139,2.3517550767
PW0155,2019-10-07T14:01:44+02:00,2019-10-07T14:42:38+02:00,2454,Mobile,28592463,4268842,Français,48.8383992161,2.3537775367
PW0065,2019-10-07T14:16:41+02:00,2019-10-07T14:43:06+02:00,1585,Mobile,38936289,73156646,Français,48.832851161,2.3267672261
PW0165,2019-10-07T14:25:16+02:00,2019-10-07T14:27:47+02:00,151,Mobile,4414128,319313,Espagnol,48.8569794103,2.2933390635
PW0175,2019-10-07T14:32:03+02:00,2019-10-07T14:33:40+02:00,97,Mobile,1857055,509543,Portugais,48.8609372147,2.2893499444
PW0172,2019-10-07T14:34:13+02:00,2019-10-07T15:30:35+02:00,3382,Mobile,302919145,15318920,Français,48.8346490481,2.3422225428
PW0164,2019-10-07T14:44:00+02:00,2019-10-07T15:09:32+02:00,1532,Mobile,48240176,17627127,Français,48.8744988283,2.3619049385
PW0065,2019-10-07T14:46:09+02:00,2019-10-07T14:51:01+02:00,292,Mobile,5568249,971691,Français,48.832851161,2.3267672261
PW0151,2019-10-07T14:57:44+02:00,2019-10-07T15:06:27+02:00,523,Mobile,15591003,1035865,Français,48.8802623407,2.309839897
PW0190,2019-10-07T15:00:13+02:00,2019-10-07T15:31:15+02:00,1862,Mobile,14511293,6547276,Portugais,48.8611484589,2.325065434
PW0163,2019-10-07T15:00:18+02:00,2019-10-07T15:24:11+02:00,1433,Mobile,67737429,2916817,Français,48.8556307839,2.3656584031
PW0058,2019-10-07T15:00:58+02:00,2019-10-07T15:27:27+02:00,1589,Tablette,9445627,441191,Russe,48.8324189858,2.3854831767
PW0175,2019-10-07T15:03:40+02:00,2019-10-07T15:13:15+02:00,575,Mobile,1509810,303491,Anglais,48.8609372147,2.2893499444
PW0153,2019-10-07T15:06:43+02:00,2019-10-07T15:23:36+02:00,1013,Mobile,3111663,1227042,Russe,48.8580407243,2.3492201015
PW0185,2019-10-07T15:30:57+02:00,2019-10-07T15:45:49+02:00,892,Mobile,5474176,1806497,Français,48.8312962023,2.3200964903
PW0070,2019-10-07T15:40:01+02:00,2019-10-07T16:14:29+02:00,2068,Ordinateur,29322464,13130810,Français,48.8562219571,2.3673918201
PW0020,2019-10-07T15:46:49+02:00,2019-10-07T17:47:26+02:00,7237,Ordinateur,42675123,5864447,Français,48.862650133,2.345916105
PW0021,2019-10-07T15:57:58+02:00,2019-10-07T15:57:58+02:00,0,Ordinateur,0,0,Français,48.846191709,2.3445808787
PW0058,2019-10-07T15:52:51+02:00,2019-10-07T16:36:22+02:00,2611,Tablette,4126207,1296308,Russe,48.8324189858,2.3854831767
PW0110,2019-10-07T15:53:47+02:00,2019-10-07T16:13:43+02:00,1196,Mobile,33203673,127034979,Anglais,48.8614694222,2.346303724
PW0103,2019-10-07T16:03:34+02:00,2019-10-07T16:04:43+02:00,69,Mobile,8744878,243327,Français,48.8202371888,2.3681251513
PW0121,2019-10-07T16:09:03+02:00,2019-10-07T16:14:41+02:00,338,Mobile,18244279,1679032,Anglais,48.8582613252,2.3583923572
PW0153,2019-10-07T16:19:41+02:00,2019-10-07T16:22:59+02:00,198,Mobile,8769343,15547329,Français,48.8580407243,2.3492201015
PW0193,2019-10-07T16:31:13+02:00,2019-10-07T16:39:53+02:00,520,Mobile,4206226,1114627,Anglais,48.8574278537,2.3470199245
PW0151-1,2019-10-07T16:44:35+02:00,2019-10-07T16:50:11+02:00,336,Mobile,12014838,2722249,Espagnol,48.87994077,2.3074990761
PW0108,2019-10-07T16:44:38+02:00,2019-10-07T17:15:56+02:00,1878,Mobile,185696871,7897374,Français,48.8354989458,2.2557606933
PW0116,2019-10-07T16:59:05+02:00,2019-10-07T17:04:18+02:00,313,Mobile,10056400,702006,Français,48.8772054342,2.3707969197
PW0023,2019-10-07T17:04:55+02:00,2019-10-07T17:36:09+02:00,1874,Tablette,10119721,2487760,Français,48.8923035579,2.344687213
PW0181,2019-10-07T17:12:57+02:00,2019-10-07T17:14:23+02:00,86,Mobile,10428968,1387635,Allemand,48.8566875709,2.3489230003
PW0089,2019-10-07T17:09:36+02:00,2019-10-07T18:02:55+02:00,3199,Mobile,8217568,439790,Français,48.8994866387,2.3420540981
PW0176,2019-10-07T17:10:02+02:00,2019-10-07T17:23:14+02:00,792,Mobile,14855525,587954,Portugais,48.8765956695,2.3317982752
PW0175,2019-10-07T17:12:58+02:00,2019-10-07T17:40:11+02:00,1633,Mobile,43487950,13971366,Français,48.8609372147,2.2893499444
PW0129,2019-10-07T17:14:42+02:00,2019-10-07T17:18:18+02:00,216,Mobile,2777627,455019,Français,48.8659615824,2.3928519746
PW0110,2019-10-07T17:19:27+02:00,2019-10-07T17:28:38+02:00,551,Mobile,29979858,1800478,Français,48.8614694222,2.346303724
PW0136,2019-10-07T17:36:07+02:00,2019-10-07T17:38:52+02:00,165,Tablette,9764821,804929,Français,48.8519010105,2.3449482189
PW0013,2019-10-07T17:36:39+02:00,2019-10-07T18:51:26+02:00,4487,Mobile,33606161,42150624,Chinois simplifié,48.8323144109,2.3553133492
PW0103,2019-10-07T17:43:21+02:00,2019-10-07T17:59:58+02:00,997,Mobile,17323719,66525300,Français,48.8202371888,2.3681251513
PW0170,2019-10-07T17:56:48+02:00,2019-10-07T18:10:43+02:00,835,Mobile,2722908,473491,Anglais,48.8864505694,2.3654757972
PW0017,2019-10-07T18:00:29+02:00,2019-10-07T18:15:30+02:00,901,Mobile,16223700,775218,Français,48.8827945783,2.3819179741
PW0058-2,2019-10-07T18:01:49+02:00,2019-10-07T18:20:01+02:00,1092,Mobile,7668100,846802,Français,48.836091766,2.3832522595
PW0110,2019-10-07T18:02:41+02:00,2019-10-07T18:40:17+02:00,2256,Mobile,37089923,2715559,Espagnol,48.8614694222,2.346303724
PW0190,2019-10-07T18:09:44+02:00,2019-10-07T19:03:58+02:00,3254,Mobile,111679140,4824691,Français,48.8611484589,2.325065434
PW0021,2019-10-07T18:11:38+02:00,2019-10-07T18:33:17+02:00,1299,Mobile,31456755,2944164,Espagnol,48.846191709,2.3445808787
PW0101,2019-10-07T18:12:20+02:00,2019-10-07T18:43:33+02:00,1873,Mobile,59999623,7888069,Français,48.8675228068,2.2721208538
PW0013,2019-10-07T18:24:48+02:00,2019-10-07T18:25:35+02:00,47,Mobile,1710378,536783,Français,48.8323144109,2.3553133492
PW0166,2019-10-07T18:36:21+02:00,2019-10-07T18:46:09+02:00,588,Ordinateur,15501657,1167981,Français,48.8899003976,2.2989413895
PW0175,2019-10-07T18:49:56+02:00,2019-10-07T19:06:06+02:00,970,Mobile,22628544,17096537,Anglais,48.8609372147,2.2893499444
PW0175,2019-10-07T18:54:51+02:00,2019-10-07T18:55:28+02:00,37,Mobile,748880,55704,Allemand,48.8609372147,2.2893499444
PW0137,2019-10-07T18:51:53+02:00,2019-10-07T19:05:46+02:00,833,Mobile,31530051,7010582,Anglais,48.8417075067,2.299350322
PW0190,2019-10-07T18:56:43+02:00,2019-10-07T19:01:16+02:00,273,Mobile,947213,262580,Anglais,48.8611484589,2.325065434
PW0070,2019-10-07T18:59:00+02:00,2019-10-07T20:02:06+02:00,3786,Ordinateur,132440981,22453604,Français,48.8562219571,2.3673918201
PW0182,2019-10-07T19:11:00+02:00,2019-10-07T19:29:19+02:00,1099,Mobile,17253265,6862305,Français,48.8827940633,2.3827054256
PW0119,2019-10-07T19:28:35+02:00,2019-10-07T19:29:26+02:00,51,Mobile,5372987,352015,Anglais,48.8572732825,2.3512776121
PW0149,2019-10-07T19:20:50+02:00,2019-10-07T19:33:38+02:00,768,Mobile,18062687,1893636,Espagnol,48.8593733254,2.3358223561
PW0175,2019-10-07T19:26:34+02:00,2019-10-07T19:45:43+02:00,1149,Mobile,8606576,5249867,Français,48.8609372147,2.2893499444
PW0080,2019-10-07T19:36:10+02:00,2019-10-07T19:39:16+02:00,186,Mobile,4805770,423673,Français,48.8566034181,2.3938687724
PW0056,2019-10-07T19:40:39+02:00,2019-10-07T19:54:12+02:00,813,Tablette,9587797,587233,Français,48.8698926807,2.3751172843
PW0167,2019-10-07T19:47:11+02:00,2019-10-07T19:48:34+02:00,83,Mobile,1613914,165786,Anglais,48.8852754048,2.3763541911
PW0175,2019-10-07T19:49:41+02:00,2019-10-07T19:53:40+02:00,239,Mobile,4423307,368052,Portugais,48.8609372147,2.2893499444
PW0065,2019-10-07T20:14:21+02:00,2019-10-07T20:26:27+02:00,726,Mobile,20559734,3350506,Français,48.832851161,2.3267672261
PW0151,2019-10-07T21:04:05+02:00,2019-10-07T21:51:05+02:00,2820,Mobile,229030224,9635870,Espagnol,48.8802623407,2.309839897
PW0190,2019-10-07T21:04:13+02:00,2019-10-07T21:15:13+02:00,660,Mobile,20913605,18953631,Anglais,48.8611484589,2.325065434
PW0110,2019-10-07T21:05:34+02:00,2019-10-07T21:14:29+02:00,535,Mobile,8802165,790584,Français,48.8614694222,2.346303724
PW0087,2019-10-07T21:28:25+02:00,2019-10-07T21:37:47+02:00,562,Mobile,13242898,1226385,Français,48.8380025291,2.4104291616
PW0169-1,2019-10-07T21:46:12+02:00,2019-10-07T21:48:22+02:00,130,Mobile,2138569,398166,Français,48.8190213359,2.3450952203
PW0181,2019-10-07T21:51:38+02:00,2019-10-07T22:30:37+02:00,2339,Mobile,40709701,2864006,Anglais,48.8566875709,2.3489230003
PW0193,2019-10-07T22:05:34+02:00,2019-10-07T22:30:37+02:00,1503,Mobile,45393606,53215155,Espagnol,48.8574278537,2.3470199245
PW0085,2019-10-07T22:07:20+02:00,2019-10-07T22:16:14+02:00,534,Mobile,48287697,2132729,Français,48.8740265007,2.4121376797
PW0110,2019-10-07T22:09:57+02:00,2019-10-07T23:21:40+02:00,4303,Mobile,121907579,9445080,Français,48.8614694222,2.346303724
PW0199,2019-10-07T22:16:10+02:00,2019-10-07T22:23:43+02:00,453,Mobile,58612085,3557558,Anglais,48.8342318805,2.3321285183
PW0122-5,2019-10-07T22:16:23+02:00,2019-10-07T22:31:57+02:00,934,Ordinateur,16494046,3117648,Anglais,48.8568665354,2.3531718233
PW0089,2019-10-07T22:17:35+02:00,2019-10-07T22:30:10+02:00,755,Mobile,14052102,2085565,Français,48.8994866387,2.3420540981
PW0071,2019-10-07T22:24:46+02:00,2019-10-07T22:47:55+02:00,1389,Mobile,93961540,4281834,Français,48.8714830648,2.3786770353
PW0070,2019-10-07T22:40:22+02:00,2019-10-07T22:40:48+02:00,26,Mobile,1398601,324446,Français,48.8562219571,2.3673918201
PW0149,2019-10-07T22:54:12+02:00,2019-10-07T22:59:23+02:00,311,Mobile,1351615,204518,Anglais,48.8593733254,2.3358223561
PW0070,2019-10-07T23:08:50+02:00,2019-10-07T23:10:08+02:00,78,Mobile,1278569,209116,Anglais,48.8562219571,2.3673918201
PW0122-5,2019-10-07T23:21:05+02:00,2019-10-07T23:38:16+02:00,1031,Mobile,2434058,553434,Français,48.8568665354,2.3531718233
PW0175,2019-10-07T23:24:38+02:00,2019-10-07T23:35:27+02:00,649,Ordinateur,26783622,1882320,Espagnol,48.8609372147,2.2893499444
PW0046,2019-10-08T09:44:23+02:00,2019-10-08T11:39:11+02:00,6888,Mobile,15461727,6191068,Français,48.836806921,2.3034808022
PW0041,2019-10-08T11:25:53+02:00,2019-10-08T13:26:46+02:00,7253,Ordinateur,214485176,8724866,Français,48.8567504745,2.2838367338
PW0139,2019-10-08T11:36:12+02:00,2019-10-08T13:36:51+02:00,7239,Mobile,63744431,4378154,Français,48.8850136264,2.3672350141
PW0094,2019-10-08T11:58:14+02:00,2019-10-08T12:02:56+02:00,282,Mobile,14908224,1417666,Français,48.8271609094,2.336263839
PW0006,2019-10-08T12:13:50+02:00,2019-10-08T12:52:08+02:00,2298,Ordinateur,12288800,800409,Français,48.8844631298,2.3541416014
PW0030,2019-10-08T12:13:52+02:00,2019-10-08T14:14:09+02:00,7217,Ordinateur,37798057,13888276,Français,48.8404878126,2.3925067765
PW0199,2019-10-08T12:21:54+02:00,2019-10-08T12:28:57+02:00,423,Mobile,14325966,931684,Anglais,48.8342318805,2.3321285183
PW0129,2019-10-08T12:27:30+02:00,2019-10-08T13:07:02+02:00,2372,Mobile,106150816,9038945,Français,48.8659615824,2.3928519746
PW0133,2019-10-08T12:34:02+02:00,2019-10-08T14:34:19+02:00,7217,Ordinateur,45784585,7488960,Anglais,48.884754514,2.3221209454
PW0122-5,2019-10-08T12:42:36+02:00,2019-10-08T14:16:53+02:00,5657,Ordinateur,26492689,6974740,Français,48.8568665354,2.3531718233
PW0199,2019-10-08T13:03:03+02:00,2019-10-08T13:07:01+02:00,238,Mobile,10605243,764149,Anglais,48.8342318805,2.3321285183
PW0147,2019-10-08T13:14:21+02:00,2019-10-08T13:18:19+02:00,238,Ordinateur,7157630,561416,Français,48.8754298708,2.353666773
PW0125,2019-10-08T13:24:37+02:00,2019-10-08T15:24:47+02:00,7210,Mobile,227314338,11559940,Français,48.8273180542,2.341993717
PW0142,2019-10-08T13:45:11+02:00,2019-10-08T13:49:00+02:00,229,Mobile,8104570,291664,Français,48.8779672649,2.3450215123
PW0012,2019-10-08T13:58:47+02:00,2019-10-08T14:03:56+02:00,309,Mobile,1498095,94079,Français,48.8411040785,2.3883374877
PW0122-5,2019-10-08T14:00:56+02:00,2019-10-08T14:04:38+02:00,222,Ordinateur,5000344,1382152,Français,48.8568665354,2.3531718233
PW0143,2019-10-08T14:23:04+02:00,2019-10-08T14:45:46+02:00,1362,Ordinateur,9998492,464048,Français,48.8618194855,2.3476439033
PW0199,2019-10-08T14:31:30+02:00,2019-10-08T14:54:16+02:00,1366,Mobile,24595960,1264398,Anglais,48.8342318805,2.3321285183
PW0132-2,2019-10-08T14:35:30+02:00,2019-10-08T14:36:05+02:00,35,Ordinateur,2963120,256779,Anglais,48.8561383736,2.3559375242
PW0069,2019-10-08T14:36:35+02:00,2019-10-08T15:21:57+02:00,2722,Mobile,170125644,21864985,Français,48.8322068,2.3474197664
PW0075,2019-10-08T14:47:53+02:00,2019-10-08T16:47:59+02:00,7206,Mobile,143993535,8632537,Français,48.8266335927,2.3004174655
PW0064,2019-10-08T14:57:04+02:00,2019-10-08T14:59:31+02:00,147,Mobile,16243713,19251710,Français,48.8872868418,2.398062243
PW0060,2019-10-08T14:51:36+02:00,2019-10-08T16:52:03+02:00,7227,Mobile,15166597,1461465,Français,48.8733902739,2.3404520564
PW0062,2019-10-08T14:51:54+02:00,2019-10-08T15:31:35+02:00,2381,Mobile,27513833,2187647,Français,48.827750994,2.3595956139
